ID,Region,Year,Gini Index
698,Anhembi - SP,1991,0.4756
699,Anhumas - SP,1991,0.4788
700,Aparecida - SP,1991,0.583
701,Aparecida d'Oeste - SP,1991,0.5851
702,Apiaí - SP,1991,0.5721
703,Araçatuba - SP,1991,0.5756
704,Araçoiaba da Serra - SP,1991,0.5689
705,Aramina - SP,1991,0.5374
706,Arandu - SP,1991,0.5405
707,Araraquara - SP,1991,0.5328
708,Araras - SP,1991,0.5042
709,Arealva - SP,1991,0.5717
710,Areias - SP,1991,0.5488
711,Areiópolis - SP,1991,0.3889
712,Ariranha - SP,1991,0.4967
713,Artur Nogueira - SP,1991,0.5421
714,Arujá - SP,1991,0.6302
715,Assis - SP,1991,0.5529
716,Atibaia - SP,1991,0.5908
717,Auriflama - SP,1991,0.5699
718,Avaí - SP,1991,0.4741
719,Avanhandava - SP,1991,0.522
720,Avaré - SP,1991,0.5565
721,Bady Bassitt - SP,1991,0.5372
722,Balbinos - SP,1991,0.5227
723,Bálsamo - SP,1991,0.5144
724,Bananal - SP,1991,0.5952
725,Barão de Antonina - SP,1991,0.5476
726,Barbosa - SP,1991,0.5344
727,Bariri - SP,1991,0.5304
728,Barra Bonita - SP,1991,0.5397
729,Barra do Turvo - SP,1991,0.5328
730,Barretos - SP,1991,0.5804
731,Barrinha - SP,1991,0.4574
732,Barueri - SP,1991,0.648
733,Bastos - SP,1991,0.6813
734,Batatais - SP,1991,0.5519
735,Bauru - SP,1991,0.5518
736,Bebedouro - SP,1991,0.5492
737,Bento de Abreu - SP,1991,0.4879
738,Bernardino de Campos - SP,1991,0.5546
739,Bilac - SP,1991,0.5394
740,Birigui - SP,1991,0.5437
741,Biritiba-Mirim - SP,1991,0.5845
742,Boa Esperança do Sul - SP,1991,0.4941
743,Bocaina - SP,1991,0.5165
744,Bofete - SP,1991,0.5328
745,Boituva - SP,1991,0.541
746,Bom Jesus dos Perdões - SP,1991,0.5464
747,Borá - SP,1991,0.4724
748,Boracéia - SP,1991,0.4913
749,Borborema - SP,1991,0.5746
750,Botucatu - SP,1991,0.5397
751,Bragança Paulista - SP,1991,0.5758
752,Braúna - SP,1991,0.5168
753,Brodósqui - SP,1991,0.5109
754,Brotas - SP,1991,0.5565
755,Buri - SP,1991,0.5629
756,Buritama - SP,1991,0.5584
757,Buritizal - SP,1991,0.4827
758,Cabrália Paulista - SP,1991,0.5289
759,Cabreúva - SP,1991,0.5219
760,Caçapava - SP,1991,0.55
761,Cachoeira Paulista - SP,1991,0.5461
762,Caconde - SP,1991,0.5739
763,Cafelândia - SP,1991,0.6072
764,Caiabu - SP,1991,0.4557
765,Caieiras - SP,1991,0.4966
766,Caiuá - SP,1991,0.6616
767,Cajamar - SP,1991,0.4635
768,Cajobi - SP,1991,0.5433
769,Cajuru - SP,1991,0.5342
770,Campinas - SP,1991,0.5557
771,Campo Limpo Paulista - SP,1991,0.504
772,Campos do Jordão - SP,1991,0.5518
773,Campos Novos Paulista - SP,1991,0.5074
774,Cananéia - SP,1991,0.5877
775,Cândido Mota - SP,1991,0.5704
776,Cândido Rodrigues - SP,1991,0.5194
777,Capão Bonito - SP,1991,0.5597
778,Capela do Alto - SP,1991,0.5107
779,Capivari - SP,1991,0.5173
780,Caraguatatuba - SP,1991,0.5635
781,Carapicuíba - SP,1991,0.4689
782,Cardoso - SP,1991,0.59
783,Casa Branca - SP,1991,0.5293
784,Cássia dos Coqueiros - SP,1991,0.5598
785,Castilho - SP,1991,0.6074
786,Catanduva - SP,1991,0.5621
787,Catiguá - SP,1991,0.4686
788,Cedral - SP,1991,0.5381
789,Cerqueira César - SP,1991,0.5621
790,Cerquilho - SP,1991,0.5221
791,Cesário Lange - SP,1991,0.5328
792,Charqueada - SP,1991,0.4888
793,Chavantes - SP,1991,0.5791
794,Clementina - SP,1991,0.5698
795,Colina - SP,1991,0.5672
796,Colômbia - SP,1991,0.5647
797,Conchal - SP,1991,0.5078
798,Conchas - SP,1991,0.5558
799,Cordeirópolis - SP,1991,0.4858
800,Coroados - SP,1991,0.5028
801,Coronel Macedo - SP,1991,0.5867
802,Corumbataí - SP,1991,0.5152
803,Cosmópolis - SP,1991,0.489
804,Cosmorama - SP,1991,0.5988
805,Cotia - SP,1991,0.6112
806,Cravinhos - SP,1991,0.5333
807,Cristais Paulista - SP,1991,0.4881
808,Cruzália - SP,1991,0.6729
809,Cruzeiro - SP,1991,0.5573
810,Cubatão - SP,1991,0.4599
811,Cunha - SP,1991,0.558
812,Descalvado - SP,1991,0.5528
813,Diadema - SP,1991,0.4673
814,Divinolândia - SP,1991,0.5771
815,Dobrada - SP,1991,0.4183
816,Dois Córregos - SP,1991,0.4979
817,Dolcinópolis - SP,1991,0.4795
818,Dourado - SP,1991,0.5475
819,Dracena - SP,1991,0.5792
820,Duartina - SP,1991,0.5626
821,Dumont - SP,1991,0.4993
822,Echaporã - SP,1991,0.5967
823,Eldorado - SP,1991,0.607
824,Elias Fausto - SP,1991,0.5381
825,Embu - SP,1991,0.4641
826,Embu-Guaçu - SP,1991,0.5121
827,Espírito Santo do Pinhal - SP,1991,0.5645
828,Estrela d'Oeste - SP,1991,0.5846
829,Estrela do Norte - SP,1991,0.4782
830,Fartura - SP,1991,0.6081
831,Fernando Prestes - SP,1991,0.542
832,Fernandópolis - SP,1991,0.5812
833,Ferraz de Vasconcelos - SP,1991,0.4782
834,Flora Rica - SP,1991,0.5865
835,Floreal - SP,1991,0.5646
836,Flórida Paulista - SP,1991,0.5396
837,Florínia - SP,1991,0.4748
838,Franca - SP,1991,0.5214
839,Francisco Morato - SP,1991,0.4234
840,Franco da Rocha - SP,1991,0.4176
841,Gabriel Monteiro - SP,1991,0.622
842,Gália - SP,1991,0.5609
843,Garça - SP,1991,0.6081
844,Gastão Vidigal - SP,1991,0.5722
845,General Salgado - SP,1991,0.5648
846,Getulina - SP,1991,0.5691
847,Glicério - SP,1991,0.4908
848,Guaiçara - SP,1991,0.5741
849,Guaimbê - SP,1991,0.647
850,Guaíra - SP,1991,0.5437
851,Guapiaçu - SP,1991,0.49
852,Guapiara - SP,1991,0.5429
853,Guará - SP,1991,0.516
854,Guaraçaí - SP,1991,0.6173
855,Guaraci - SP,1991,0.5668
856,Guarani d'Oeste - SP,1991,0.6586
857,Guarantã - SP,1991,0.5835
858,Guararapes - SP,1991,0.5626
859,Guararema - SP,1991,0.6207
860,Guaratinguetá - SP,1991,0.5791
861,Guareí - SP,1991,0.5546
862,Guariba - SP,1991,0.4798
863,Guarujá - SP,1991,0.5024
864,Guarulhos - SP,1991,0.5139
865,Guzolândia - SP,1991,0.5275
866,Herculândia - SP,1991,0.5929
867,Iacanga - SP,1991,0.568
868,Iacri - SP,1991,0.5906
869,Ibaté - SP,1991,0.426
870,Ibirá - SP,1991,0.5738
871,Ibirarema - SP,1991,0.4987
872,Ibitinga - SP,1991,0.5645
873,Ibiúna - SP,1991,0.5823
874,Icém - SP,1991,0.5902
875,Iepê - SP,1991,0.543
876,Igaraçu do Tietê - SP,1991,0.4228
877,Igarapava - SP,1991,0.526
878,Igaratá - SP,1991,0.5157
879,Iguape - SP,1991,0.5991
880,Ilhabela - SP,1991,0.5589
881,Indaiatuba - SP,1991,0.55
882,Indiana - SP,1991,0.5142
883,Indiaporã - SP,1991,0.5931
884,Inúbia Paulista - SP,1991,0.5119
885,Ipauçu - SP,1991,0.5163
886,Iperó - SP,1991,0.437
887,Ipeúna - SP,1991,0.5206
888,Iporanga - SP,1991,0.5772
889,Ipuã - SP,1991,0.5251
890,Iracemápolis - SP,1991,0.5347
891,Irapuã - SP,1991,0.5254
892,Irapuru - SP,1991,0.6135
893,Itaberá - SP,1991,0.6327
894,Itaí - SP,1991,0.5481
895,Itajobi - SP,1991,0.5257
896,Itaju - SP,1991,0.4528
897,Itanhaém - SP,1991,0.538
898,Itapecerica da Serra - SP,1991,0.5426
899,Itapetininga - SP,1991,0.5464
900,Itapeva - SP,1991,0.5976
901,Itapevi - SP,1991,0.5049
902,Itapira - SP,1991,0.5412
903,Itápolis - SP,1991,0.5322
904,Itaporanga - SP,1991,0.6183
905,Itapuí - SP,1991,0.5114
906,Itapura - SP,1991,0.4987
907,Itaquaquecetuba - SP,1991,0.4491
908,Itararé - SP,1991,0.606
909,Itariri - SP,1991,0.5991
910,Itatiba - SP,1991,0.5406
911,Itatinga - SP,1991,0.4887
912,Itirapina - SP,1991,0.4797
913,Itirapuã - SP,1991,0.475
914,Itobi - SP,1991,0.511
915,Itu - SP,1991,0.5479
916,Itupeva - SP,1991,0.5354
917,Ituverava - SP,1991,0.5711
918,Jaborandi - SP,1991,0.6145
919,Jaboticabal - SP,1991,0.5506
920,Jacareí - SP,1991,0.5535
921,Jaci - SP,1991,0.4427
922,Jacupiranga - SP,1991,0.5624
923,Jaguariúna - SP,1991,0.5493
924,Jales - SP,1991,0.5653
925,Jambeiro - SP,1991,0.5556
926,Jandira - SP,1991,0.4952
927,Jardinópolis - SP,1991,0.5408
928,Jarinu - SP,1991,0.5533
929,Jaú - SP,1991,0.5222
930,Jeriquara - SP,1991,0.4224
931,Joanópolis - SP,1991,0.5271
932,João Ramalho - SP,1991,0.5043
933,José Bonifácio - SP,1991,0.559
934,Júlio Mesquita - SP,1991,0.5701
935,Jundiaí - SP,1991,0.549
936,Junqueirópolis - SP,1991,0.598
937,Juquiá - SP,1991,0.5095
938,Juquitiba - SP,1991,0.5097
939,Lagoinha - SP,1991,0.5616
940,Laranjal Paulista - SP,1991,0.5264
941,Lavínia - SP,1991,0.5591
942,Lavrinhas - SP,1991,0.6197
943,Leme - SP,1991,0.4922
944,Lençóis Paulista - SP,1991,0.529
945,Limeira - SP,1991,0.5229
946,Lindóia - SP,1991,0.5749
947,Lins - SP,1991,0.5999
948,Lorena - SP,1991,0.5787
949,Louveira - SP,1991,0.504
950,Lucélia - SP,1991,0.5787
951,Lucianópolis - SP,1991,0.5652
952,Luís Antônio - SP,1991,0.4666
953,Luiziânia - SP,1991,0.5142
954,Lupércio - SP,1991,0.51
955,Lutécia - SP,1991,0.5478
956,Macatuba - SP,1991,0.4788
957,Macaubal - SP,1991,0.562
958,Macedônia - SP,1991,0.5519
959,Magda - SP,1991,0.5428
960,Mairinque - SP,1991,0.458
961,Mairiporã - SP,1991,0.6077
962,Manduri - SP,1991,0.5323
963,Marabá Paulista - SP,1991,0.497
964,Maracaí - SP,1991,0.578
965,Mariápolis - SP,1991,0.6122
966,Marília - SP,1991,0.5717
967,Marinópolis - SP,1991,0.5058
968,Martinópolis - SP,1991,0.6008
969,Matão - SP,1991,0.507
970,Mauá - SP,1991,0.4536
971,Mendonça - SP,1991,0.6386
972,Meridiano - SP,1991,0.5445
973,Miguelópolis - SP,1991,0.5818
974,Mineiros do Tietê - SP,1991,0.4928
975,Mira Estrela - SP,1991,0.5518
976,Miracatu - SP,1991,0.6053
977,Mirandópolis - SP,1991,0.6311
978,Mirante do Paranapanema - SP,1991,0.5745
979,Mirassol - SP,1991,0.5272
980,Mirassolândia - SP,1991,0.4515
981,Mococa - SP,1991,0.5518
982,Moji das Cruzes - SP,1991,0.5708
983,Moji-Guaçu - SP,1991,0.5119
984,Moji-Mirim - SP,1991,0.5671
985,Mombuca - SP,1991,0.6503
986,Monções - SP,1991,0.4891
987,Mongaguá - SP,1991,0.5221
988,Monte Alegre do Sul - SP,1991,0.5027
989,Monte Alto - SP,1991,0.4976
990,Monte Aprazível - SP,1991,0.5625
991,Monte Azul Paulista - SP,1991,0.6065
992,Monte Castelo - SP,1991,0.5677
993,Monte Mor - SP,1991,0.5206
994,Monteiro Lobato - SP,1991,0.6257
995,Morro Agudo - SP,1991,0.5606
996,Morungaba - SP,1991,0.5348
997,Murutinga do Sul - SP,1991,0.5688
998,Narandiba - SP,1991,0.4824
999,Natividade da Serra - SP,1991,0.4986
1000,Nazaré Paulista - SP,1991,0.5733
1001,Neves Paulista - SP,1991,0.5406
1002,Nhandeara - SP,1991,0.6006
1003,Nipoã - SP,1991,0.5015
1004,Nova Aliança - SP,1991,0.5569
1005,Nova Europa - SP,1991,0.5286
1006,Nova Granada - SP,1991,0.5337
1007,Nova Guataporanga - SP,1991,0.4456
1008,Nova Independência - SP,1991,0.4586
1009,Nova Luzitânia - SP,1991,0.4691
1010,Nova Odessa - SP,1991,0.4582
1011,Novo Horizonte - SP,1991,0.5457
1012,Nuporanga - SP,1991,0.5448
1013,Ocauçu - SP,1991,0.5407
1014,Óleo - SP,1991,0.4779
1015,Olímpia - SP,1991,0.5637
1016,Onda Verde - SP,1991,0.5173
1017,Oriente - SP,1991,0.4986
1018,Orindiúva - SP,1991,0.7106
1019,Orlândia - SP,1991,0.5313
1020,Osasco - SP,1991,0.499
1021,Oscar Bressane - SP,1991,0.6328
1022,Osvaldo Cruz - SP,1991,0.5911
1023,Ourinhos - SP,1991,0.5576
1024,Ouro Verde - SP,1991,0.5269
1025,Pacaembu - SP,1991,0.5745
1026,Palestina - SP,1991,0.6132
1027,Palmares Paulista - SP,1991,0.4243
1028,Palmeira d'Oeste - SP,1991,0.5793
1029,Palmital - SP,1991,0.5847
1030,Panorama - SP,1991,0.5734
1031,Paraguaçu Paulista - SP,1991,0.5573
1032,Paraibuna - SP,1991,0.6062
1033,Paraíso - SP,1991,0.5634
1034,Paranapanema - SP,1991,0.606
1035,Paranapuã - SP,1991,0.5279
1036,Parapuã - SP,1991,0.5774
1037,Pardinho - SP,1991,0.5522
1038,Pariquera-Açu - SP,1991,0.529
1039,Patrocínio Paulista - SP,1991,0.5378
1040,Paulicéia - SP,1991,0.4751
1041,Paulínia - SP,1991,0.4875
1042,Paulo de Faria - SP,1991,0.602
1043,Pederneiras - SP,1991,0.5371
1044,Pedra Bela - SP,1991,0.5135
1045,Pedranópolis - SP,1991,0.5172
1046,Pedregulho - SP,1991,0.5638
1047,Pedreira - SP,1991,0.4954
1048,Pedro de Toledo - SP,1991,0.5022
1049,Penápolis - SP,1991,0.569
1050,Pereira Barreto - SP,1991,0.5563
1051,Pereiras - SP,1991,0.5297
1052,Peruíbe - SP,1991,0.5593
1053,Piacatu - SP,1991,0.5398
1054,Piedade - SP,1991,0.5746
1055,Pilar do Sul - SP,1991,0.6374
1056,Pindamonhangaba - SP,1991,0.5637
1057,Pindorama - SP,1991,0.4914
1058,Pinhalzinho - SP,1991,0.5425
1059,Piquerobi - SP,1991,0.53
1060,Piquete - SP,1991,0.4946
1061,Piracaia - SP,1991,0.5836
1062,Piracicaba - SP,1991,0.5295
1063,Piraju - SP,1991,0.6033
1064,Pirajuí - SP,1991,0.5791
1065,Pirangi - SP,1991,0.582
1066,Pirapora do Bom Jesus - SP,1991,0.5127
1067,Pirapozinho - SP,1991,0.5527
1068,Pirassununga - SP,1991,0.5286
1069,Piratininga - SP,1991,0.5784
1070,Pitangueiras - SP,1991,0.4817
1071,Planalto - SP,1991,0.4703
1072,Platina - SP,1991,0.4258
1073,Poá - SP,1991,0.494
1074,Poloni - SP,1991,0.554
1075,Pompéia - SP,1991,0.5573
1076,Pongaí - SP,1991,0.5816
1077,Pontal - SP,1991,0.523
1078,Pontes Gestal - SP,1991,0.5052
1079,Populina - SP,1991,0.5792
1080,Porangaba - SP,1991,0.5876
1081,Porto Feliz - SP,1991,0.525
1082,Porto Ferreira - SP,1991,0.5135
1083,Potirendaba - SP,1991,0.557
1084,Pradópolis - SP,1991,0.4604
1085,Praia Grande - SP,1991,0.4908
1086,Presidente Alves - SP,1991,0.5404
1087,Presidente Bernardes - SP,1991,0.5819
1088,Presidente Epitácio - SP,1991,0.6132
1089,Presidente Prudente - SP,1991,0.5803
1090,Presidente Venceslau - SP,1991,0.6029
1091,Promissão - SP,1991,0.5637
1092,Quatá - SP,1991,0.5067
1093,Queiroz - SP,1991,0.5171
1094,Queluz - SP,1991,0.585
1095,Quintana - SP,1991,0.6039
1096,Rafard - SP,1991,0.4884
1097,Rancharia - SP,1991,0.5549
1098,Redenção da Serra - SP,1991,0.5608
1099,Regente Feijó - SP,1991,0.547
1100,Reginópolis - SP,1991,0.5745
1101,Registro - SP,1991,0.6267
1102,Restinga - SP,1991,0.4335
1103,Ribeira - SP,1991,0.5069
1104,Ribeirão Bonito - SP,1991,0.5397
1105,Ribeirão Branco - SP,1991,0.4894
1106,Ribeirão Corrente - SP,1991,0.4691
1107,Ribeirão do Sul - SP,1991,0.5219
1108,Ribeirão Pires - SP,1991,0.5272
1109,Ribeirão Preto - SP,1991,0.5551
1110,Rifaina - SP,1991,0.5075
1111,Rincão - SP,1991,0.462
1112,Rinópolis - SP,1991,0.5955
1113,Rio Claro - SP,1991,0.5216
1114,Rio das Pedras - SP,1991,0.489
1115,Rio Grande da Serra - SP,1991,0.4427
1116,Riolândia - SP,1991,0.5831
1117,Riversul - SP,1991,0.5568
1118,Roseira - SP,1991,0.5592
1119,Rubiácea - SP,1991,0.6473
1120,Rubinéia - SP,1991,0.5067
1121,Sabino - SP,1991,0.5613
1122,Sagres - SP,1991,0.4435
1123,Sales - SP,1991,0.523
1124,Sales Oliveira - SP,1991,0.5627
1125,Salesópolis - SP,1991,0.6035
1126,Salmourão - SP,1991,0.5186
1127,Salto - SP,1991,0.5027
1128,Salto de Pirapora - SP,1991,0.5129
1129,Salto Grande - SP,1991,0.5433
1130,Sandovalina - SP,1991,0.4899
1131,Santa Adélia - SP,1991,0.4711
1132,Santa Albertina - SP,1991,0.5655
1133,Santa Bárbara d'Oeste - SP,1991,0.4721
1134,Santa Branca - SP,1991,0.5783
1135,Santa Clara d'Oeste - SP,1991,0.4867
1136,Santa Cruz da Conceição - SP,1991,0.5685
1137,Santa Cruz das Palmeiras - SP,1991,0.4876
1138,Santa Cruz do Rio Pardo - SP,1991,0.5545
1139,Santa Ernestina - SP,1991,0.4083
1140,Santa Fé do Sul - SP,1991,0.5736
1141,Santa Gertrudes - SP,1991,0.4751
1142,Santa Isabel - SP,1991,0.5222
1143,Santa Lúcia - SP,1991,0.5094
1144,Santa Maria da Serra - SP,1991,0.472
1145,Santa Mercedes - SP,1991,0.5335
1146,Santa Rita d'Oeste - SP,1991,0.5262
1147,Santa Rita do Passa Quatro - SP,1991,0.5414
1148,Santa Rosa de Viterbo - SP,1991,0.5091
1149,Santana da Ponte Pensa - SP,1991,0.4489
1150,Santana de Parnaíba - SP,1991,0.7102
1151,Santo Anastácio - SP,1991,0.5728
1152,Santo André - SP,1991,0.5218
1153,Santo Antônio da Alegria - SP,1991,0.582
1154,Santo Antônio de Posse - SP,1991,0.5598
1155,Santo Antônio do Jardim - SP,1991,0.5976
1156,Santo Antônio do Pinhal - SP,1991,0.5651
1157,Santo Expedito - SP,1991,0.6317
1158,Santópolis do Aguapeí - SP,1991,0.5005
1159,Santos - SP,1991,0.533
1160,São Bento do Sapucaí - SP,1991,0.5757
1161,São Bernardo do Campo - SP,1991,0.5329
1162,São Caetano do Sul - SP,1991,0.5379
1163,São Carlos - SP,1991,0.5845
1164,São Francisco - SP,1991,0.5797
1165,São João da Boa Vista - SP,1991,0.6075
1166,São João das Duas Pontes - SP,1991,0.5456
1167,São João do Pau d'Alho - SP,1991,0.5714
1168,São Joaquim da Barra - SP,1991,0.5769
1169,São José da Bela Vista - SP,1991,0.5067
1170,São José do Barreiro - SP,1991,0.5884
1171,São José do Rio Pardo - SP,1991,0.5534
1172,São José do Rio Preto - SP,1991,0.5445
1173,São José dos Campos - SP,1991,0.5607
1174,São Luís do Paraitinga - SP,1991,0.5563
1175,São Manuel - SP,1991,0.5174
1176,São Miguel Arcanjo - SP,1991,0.6172
1177,São Paulo - SP,1991,0.5857
1178,São Pedro - SP,1991,0.5535
1179,São Pedro do Turvo - SP,1991,0.4606
1180,São Roque - SP,1991,0.5778
1181,São Sebastião - SP,1991,0.546
1182,São Sebastião da Grama - SP,1991,0.6022
1183,São Simão - SP,1991,0.5184
1184,São Vicente - SP,1991,0.4926
1185,Sarapuí - SP,1991,0.5774
1186,Sarutaiá - SP,1991,0.5158
1187,Sebastianópolis do Sul - SP,1991,0.6602
1188,Serra Azul - SP,1991,0.4585
1189,Serra Negra - SP,1991,0.5838
1190,Serrana - SP,1991,0.5039
1191,Sertãozinho - SP,1991,0.5115
1192,Sete Barras - SP,1991,0.5942
1193,Severínia - SP,1991,0.5182
1194,Silveiras - SP,1991,0.5962
1195,Socorro - SP,1991,0.5515
1196,Sorocaba - SP,1991,0.5377
1197,Sud Mennucci - SP,1991,0.5395
1198,Sumaré - SP,1991,0.4657
1199,Suzano - SP,1991,0.5304
1200,Tabapuã - SP,1991,0.5511
1201,Tabatinga - SP,1991,0.5305
1202,Taboão da Serra - SP,1991,0.4971
1203,Taciba - SP,1991,0.498
1204,Taguaí - SP,1991,0.5601
1205,Taiaçu - SP,1991,0.5756
1206,Taiúva - SP,1991,0.5483
1207,Tambaú - SP,1991,0.5265
1208,Tanabi - SP,1991,0.5464
1209,Tapiraí - SP,1991,0.4706
1210,Tapiratiba - SP,1991,0.4597
1211,Taquaritinga - SP,1991,0.5448
1212,Taquarituba - SP,1991,0.5903
1213,Tarabai - SP,1991,0.5301
1214,Tatuí - SP,1991,0.5543
1215,Taubaté - SP,1991,0.5596
1216,Tejupá - SP,1991,0.4913
1217,Teodoro Sampaio - SP,1991,0.5583
1218,Terra Roxa - SP,1991,0.4995
1219,Tietê - SP,1991,0.5208
1220,Timburi - SP,1991,0.5699
1221,Torrinha - SP,1991,0.5438
1222,Tremembé - SP,1991,0.5825
1223,Três Fronteiras - SP,1991,0.4924
1224,Tupã - SP,1991,0.6072
1225,Tupi Paulista - SP,1991,0.5824
1226,Turiúba - SP,1991,0.4792
1227,Turmalina - SP,1991,0.5515
1228,Ubatuba - SP,1991,0.5443
1229,Ubirajara - SP,1991,0.5291
1230,Uchoa - SP,1991,0.5264
1231,União Paulista - SP,1991,0.4836
1232,Urânia - SP,1991,0.5865
1233,Uru - SP,1991,0.4796
1234,Urupês - SP,1991,0.5509
1235,Valentim Gentil - SP,1991,0.5282
1236,Valinhos - SP,1991,0.5356
1237,Valparaíso - SP,1991,0.5426
1238,Vargem Grande do Sul - SP,1991,0.5181
1239,Vargem Grande Paulista - SP,1991,0.5099
1240,Várzea Paulista - SP,1991,0.4422
1241,Vera Cruz - SP,1991,0.583
1242,Vinhedo - SP,1991,0.5546
1243,Viradouro - SP,1991,0.5187
1244,Vista Alegre do Alto - SP,1991,0.4814
1245,Votorantim - SP,1991,0.4917
1246,Votuporanga - SP,1991,0.5656
1247,Brasil,1991,0.6366
1248,Alagoas,1991,0.6316
1249,Água Branca - AL,1991,0.473
1250,Anadia - AL,1991,0.4841
1251,Arapiraca - AL,1991,0.5888
1252,Atalaia - AL,1991,0.5313
1253,Barra de Santo Antônio - AL,1991,0.525
1254,Barra de São Miguel - AL,1991,0.6607
1255,Batalha - AL,1991,0.6481
1256,Belém - AL,1991,0.5098
1257,Belo Monte - AL,1991,0.4019
1258,Boca da Mata - AL,1991,0.4705
1259,Branquinha - AL,1991,0.3841
1260,Cacimbinhas - AL,1991,0.4943
1261,Cajueiro - AL,1991,0.4763
1262,Campo Alegre - AL,1991,0.4241
1263,Campo Grande - AL,1991,0.498
1264,Canapi - AL,1991,0.5691
1265,Capela - AL,1991,0.5219
1266,Carneiros - AL,1991,0.4604
1267,Chã Preta - AL,1991,0.4746
1268,Coité do Nóia - AL,1991,0.7357
1269,Colônia Leopoldina - AL,1991,0.5127
1270,Coqueiro Seco - AL,1991,0.5493
1271,Coruripe - AL,1991,0.4953
1272,Craíbas - AL,1991,0.3339
1273,Delmiro Gouveia - AL,1991,0.5845
1274,Dois Riachos - AL,1991,0.366
1275,Feira Grande - AL,1991,0.3409
1276,Feliz Deserto - AL,1991,0.5369
1277,Flexeiras - AL,1991,0.4494
1278,Girau do Ponciano - AL,1991,0.5441
1279,Ibateguara - AL,1991,0.3951
1280,Igaci - AL,1991,0.3983
1281,Igreja Nova - AL,1991,0.4102
1282,Inhapi - AL,1991,0.4985
1283,Jacaré dos Homens - AL,1991,0.6457
1284,Jacuípe - AL,1991,0.3483
1285,Japaratinga - AL,1991,0.5299
1286,Jaramataia - AL,1991,0.5291
1287,Joaquim Gomes - AL,1991,0.4128
1288,Jundiá - AL,1991,0.4351
1289,Junqueiro - AL,1991,0.4285
1290,Lagoa da Canoa - AL,1991,0.3682
1291,Limoeiro de Anadia - AL,1991,0.4114
1292,Maceió - AL,1991,0.6419
1293,Major Isidoro - AL,1991,0.5357
1294,Mar Vermelho - AL,1991,0.4581
1295,Maragogi - AL,1991,0.4403
1296,Maravilha - AL,1991,0.5312
1297,Marechal Deodoro - AL,1991,0.5923
1298,Maribondo - AL,1991,0.587
1299,Mata Grande - AL,1991,0.4341
1300,Matriz de Camaragibe - AL,1991,0.5705
1301,Messias - AL,1991,0.5112
1302,Minador do Negrão - AL,1991,0.5117
1303,Monteirópolis - AL,1991,0.486
1304,Murici - AL,1991,0.5221
1305,Novo Lino - AL,1991,0.505
1306,Olho d'Água das Flores - AL,1991,0.569
1307,Olho d'Água do Casado - AL,1991,0.5806
1308,Olho d'Água Grande - AL,1991,0.4996
1309,Olivença - AL,1991,0.386
1310,Ouro Branco - AL,1991,0.4668
1311,Palestina - AL,1991,0.3995
1312,Palmeira dos Índios - AL,1991,0.5622
1313,Pão de Açúcar - AL,1991,0.5068
1314,Passo de Camaragibe - AL,1991,0.4563
1315,Paulo Jacinto - AL,1991,0.4736
1316,Penedo - AL,1991,0.5814
1317,Piaçabuçu - AL,1991,0.5275
1318,Pilar - AL,1991,0.5456
1319,Pindoba - AL,1991,0.4121
1320,Piranhas - AL,1991,0.6442
1321,Poço das Trincheiras - AL,1991,0.4772
1322,Porto Calvo - AL,1991,0.4681
1323,Porto de Pedras - AL,1991,0.3769
1324,Porto Real do Colégio - AL,1991,0.4355
1325,Quebrangulo - AL,1991,0.5098
1326,Rio Largo - AL,1991,0.5406
1327,Roteiro - AL,1991,0.3789
1328,Santa Luzia do Norte - AL,1991,0.5247
1329,Santana do Ipanema - AL,1991,0.5767
1330,Santana do Mundaú - AL,1991,0.4549
1331,São Brás - AL,1991,0.5075
1332,São José da Laje - AL,1991,0.4908
